,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,gps_code,iata_code
19701,small_airport,Stendal-Borstel Airport,52.62888717651367,11.818611145019531,184.0,EU,DE,EDOV,
19702,small_airport,Waren-Vielist Airfield,53.568333,12.652778,282.0,EU,DE,EDOW,
19703,small_airport,Renneritz Airport,51.59416580200195,12.237221717834473,308.0,EU,DE,EDOX,
19705,small_airport,Schönebeck-Zackmünde Airport,51.99666595458984,11.790833473205566,167.0,EU,DE,EDOZ,
19706,small_airport,Aalen-Heidenheim/Elchingen Airport,48.77777862548828,10.264721870422363,1916.0,EU,DE,EDPA,
19707,small_airport,Bad Ditzenbach Airport,48.56277847290039,9.728889465332031,2362.0,EU,DE,EDPB,
19708,small_airport,Bad Endorf/Jolling Airport,47.9268989563,12.2871999741,1690.0,EU,DE,EDPC,
19709,small_airport,Dingolfing Airport,48.65694427490234,12.500555992126465,1165.0,EU,DE,EDPD,
19710,small_airport,Eichstätt Airport,48.87694549560547,11.182222366333008,1713.0,EU,DE,EDPE,
19711,small_airport,Schwandorf Airport,49.3397216796875,12.188055992126465,1270.0,EU,DE,EDPF,
19712,small_airport,Griesau Airport,48.953887939453125,12.421388626098633,1060.0,EU,DE,EDPG,
19713,small_airport,Schwabach-Heidenberg Airport,49.26861190795898,11.009721755981444,1181.0,EU,DE,EDPH,
19714,small_airport,Moosburg auf der Kippe,48.4583333333,11.9444444444,,EU,DE,EDPI,
19715,small_airport,Laichingen Airport,48.49694442749024,9.640277862548828,2434.0,EU,DE,EDPJ,
19716,small_airport,Schönberg Airport,48.04777908325195,12.500555992126465,1946.0,EU,DE,EDPK,
19717,small_airport,Donzdorf Airport,48.67805480957031,9.843610763549805,2274.0,EU,DE,EDPM,
19718,small_airport,Neumarkt/Obf. Airport,49.28555679321289,11.443056106567385,1394.0,EU,DE,EDPO,
19719,small_airport,Schmidgaden Airport,49.429443359375,12.098055839538574,1247.0,EU,DE,EDPQ,
19720,small_airport,Donauwörth Heliport,48.7075,10.769444,,EU,DE,EDPR,
19721,small_airport,Sonnen Airport,48.68277740478516,13.694722175598145,2674.0,EU,DE,EDPS,
19722,small_airport,Gerstetten Airport,48.62027740478516,10.05833339691162,1975.0,EU,DE,EDPT,
19723,small_airport,Bartholomä-Amalienhof Airport,48.746666,10.005,2092.0,EU,DE,EDPU,
19724,small_airport,Thalmässing-Waizenhofen Airport,49.06416702270508,11.209166526794434,1893.0,EU,DE,EDPW,
19725,small_airport,Ellwangen Airport,48.96110916137695,10.23638916015625,1650.0,EU,DE,EDPY,
19726,medium_airport,Airport Bamberg-Breitenau,49.920403,10.914233,811.0,EU,DE,EDQA,
19727,small_airport,Bad Windsheim Airport,49.5099983215332,10.366389274597168,1220.0,EU,DE,EDQB,
19728,small_airport,Flugplatz Coburg-Brandensteinsebene,50.262501,10.995556,1490.0,EU,DE,EDQC,
19729,medium_airport,Bayreuth Airport,49.985001,11.64,1601.0,EU,DE,EDQD,BYU
19730,small_airport,Burg Feuerstein Airport,49.794166564941,11.133610725403,1673.0,EU,DE,EDQE,URD
19731,small_airport,Ansbach-Petersdorf Airport,49.361111,10.669444,1371.0,EU,DE,EDQF,
19732,small_airport,Giebelstadt Airport,49.6480560303,9.966388702390002,981.0,EU,DE,EDQG,GHF
19733,small_airport,Herzogenaurach Airport,49.58250045776367,10.878055572509766,1070.0,EU,DE,EDQH,
19734,small_airport,Lauf-Lillinghof Airport,49.60527801513672,11.283888816833496,1788.0,EU,DE,EDQI,
19735,small_airport,Flugplatz Kulmbach,50.134998,11.459722,1660.0,EU,DE,EDQK,
19736,small_airport,Lichtenfels Airport,50.1486091614,11.0480556488,853.0,EU,DE,EDQL,
19737,medium_airport,Hof-Plauen Airport,50.288612365722656,11.856389045715332,1959.0,EU,DE,EDQM,HOQ
19738,small_airport,Neustadt/Aisch Airport,49.5875015259,10.5775003433,1198.0,EU,DE,EDQN,
19739,small_airport,Ottengrüner Heide Airport,50.225833892822266,11.731666564941406,1880.0,EU,DE,EDQO,
19740,small_airport,Rosenthal-Field Plössen Airport,49.86333465576172,11.7877779006958,1496.0,EU,DE,EDQP,
19741,small_airport,Ebern-Sendelbach Airport,50.03944396972656,10.82277774810791,827.0,EU,DE,EDQR,
19742,small_airport,Suhl-Goldlauter Airport,50.63194274902344,10.727499961853027,1923.0,EU,DE,EDQS,
19743,small_airport,Haßfurt-Schweinfurt Airport,50.0180549621582,10.529443740844728,719.0,EU,DE,EDQT,
19744,small_airport,Weiden in der Oberpfalz Airport,49.67890167236328,12.116399765014648,1329.0,EU,DE,EDQW,
19745,small_airport,Hetzleser Berg Airport,49.6422233581543,11.162221908569336,1765.0,EU,DE,EDQX,
19746,small_airport,Flugplatz Coburg-Steinrücken,50.230556,10.995833,1184.0,EU,DE,EDQY,
19747,small_airport,Pegnitz-Zipser Berg Airport,49.76222229003906,11.574722290039062,1791.0,EU,DE,EDQZ,
19748,small_airport,Bad Neuenahr-Ahrweiler Airfield,50.557777,7.136389,673.0,EU,DE,EDRA,
19749,small_airport,Bitburg Airport,49.945278,6.565,1220.0,EU,DE,EDRB,BBJ
19750,small_airport,Neumagen-Dhron Airport,49.843055725097656,6.916110992431641,879.0,EU,DE,EDRD,
19751,small_airport,Bad Dürkheim Airport,49.47305679321289,8.196389198303223,351.0,EU,DE,EDRF,
19752,small_airport,Idar-Oberstein/Göttschied Airfield,49.732224,7.336111,1575.0,EU,DE,EDRG,
19753,small_airport,Hoppstädten-Weiersbach Airport,49.61055755615234,7.186666965484619,1093.0,EU,DE,EDRH,
19754,small_airport,Linkenheim Airport,49.14166641235352,8.394721984863281,325.0,EU,DE,EDRI,
19755,small_airport,Flugplatz Saarlouis-Düren,49.3125,6.674444,1119.0,EU,DE,EDRJ,
19756,small_airport,Koblenz-Winningen Airfield,50.325558,7.528611,640.0,EU,DE,EDRK,
19757,small_airport,Lachen-Speyerdorf Airport,49.330833435058594,8.209721565246582,394.0,EU,DE,EDRL,
19758,small_airport,Traben-Trarbach/Mont Royal Airfield,49.967777,7.111944,919.0,EU,DE,EDRM,
19759,small_airport,Nannhausen Airport,49.9702796936,7.47916698456,1224.0,EU,DE,EDRN,
19760,small_airport,Schweighofen Airport,49.03166580200195,7.989999771118164,492.0,EU,DE,EDRO,
19761,small_airport,Pirmasens Airport,49.264442,7.488333,1247.0,EU,DE,EDRP,
19762,small_airport,Bad Sobernheim-Domberg Airport,49.79083251953125,7.666110992431641,810.0,EU,DE,EDRS,
19763,small_airport,Trier-Föhren Airport,49.863888,6.7875,666.0,EU,DE,EDRT,
19764,small_airport,Wershofen/Eifel Airfield,50.451389,6.783333,1581.0,EU,DE,EDRV,
19765,small_airport,Dierdorf-Wienau Airport,50.56611251831055,7.653333187103271,951.0,EU,DE,EDRW,
19766,small_airport,Neunkirchen-Bexbach Airport,49.34,7.25333333333,,EU,DE,EDRX,
19767,small_airport,Speyer Airfield,49.304722,8.451389,312.0,EU,DE,EDRY,
19768,small_airport,Zweibrücken Airport,49.2094,7.40056,1132.0,EU,DE,EDRZ,ZQW
19769,small_airport,Albstadt-Degerfeld Airport,48.2497215271,9.0625,2881.0,EU,DE,EDSA,
19770,large_airport,Karlsruhe Baden-Baden Airport,48.7793998718,8.08049964905,408.0,EU,DE,EDSB,FKB
19772,small_airport,Göppingen-Bezgenriet Airport,48.6586111111,9.624166666669998,,EU,DE,EDSE,
19773,small_airport,Grabenstetten Airport,48.5361099243,9.436944007870002,2329.0,EU,DE,EDSG,
19774,small_airport,Backnang-Heiningen Airport,48.919724,9.455278,965.0,EU,DE,EDSH,
19775,small_airport,Binningen Airport,47.79916763305664,8.720000267028809,1594.0,EU,DE,EDSI,
19776,small_airport,Kehl-Sundheim Airfield,48.561111,7.843333,453.0,EU,DE,EDSK,
19777,small_airport,Blumberg Airport,47.84416580200195,8.5649995803833,2290.0,EU,DE,EDSL,
19778,small_airport,Flugplatz Neuhausen ob Eck,47.976665,8.903889,2638.0,EU,DE,EDSN,
19779,small_airport,Gruibingen-Nortel Airfield,48.6212,9.6557,2318.0,EU,DE,EDSO,
19780,small_airport,Flugplatz Poltringen,48.547282,8.945918,1315.0,EU,DE,EDSP,
19781,small_airport,Radolfzell-Stahringen Airport,47.8044444444,8.98055555556,,EU,DE,EDSR,
19782,small_airport,Flugplatz Hahnweide,48.631944,9.430556,1146.0,EU,DE,EDST,
19783,small_airport,Altdorf-Wallburg Airport,48.27000045776367,7.841944217681885,623.0,EU,DE,EDSW,
19784,small_airport,Rottweil-Zepfenhahn Airport,48.1863899230957,8.721111297607422,2444.0,EU,DE,EDSZ,
19785,small_airport,Baden-Oos Airport,48.7919425964,8.18583297729,404.0,EU,DE,EDTB,
19786,small_airport,Bruchsal Airport,49.1349983215332,8.563611030578613,364.0,EU,DE,EDTC,
19787,medium_airport,Donaueschingen-Villingen Airport,47.97333145139999,8.52222156525,2231.0,EU,DE,EDTD,ZQL
19788,small_airport,Freiburg i. Br. Airport,48.022777557400005,7.83249998093,801.0,EU,DE,EDTF,
19789,small_airport,Bremgarten Airport,47.9027786255,7.6177778244,696.0,EU,DE,EDTG,
19790,small_airport,Heubach Airport,48.802776337,9.92749977,1424.0,EU,DE,EDTH,
19792,medium_airport,Lahr Airport,48.3693008423,7.82772016525,511.0,EU,DE,EDTL,LHA
19793,small_airport,Mengen-Hohentengen Airport,48.05389022827149,9.372777938842772,1818.0,EU,DE,EDTM,
19794,small_airport,Nabern/Teck Airport,48.61277771,9.477222442629998,1214.0,EU,DE,EDTN,
19795,small_airport,Offenburg Airport,48.4500007629,7.92472219467,509.0,EU,DE,EDTO,
19796,small_airport,Pfullendorf Airport,47.90888977050781,9.250555992126465,2303.0,EU,DE,EDTP,
19797,small_airport,Pattonville Airport,48.864166,9.224722,920.0,EU,DE,EDTQ,
19798,small_airport,Herten-Rheinfelden Airport,47.560279846191406,7.748332977294922,925.0,EU,DE,EDTR,
19799,small_airport,Schwenningen am Neckar Airport,48.0658340454,8.5713891983,2169.0,EU,DE,EDTS,
19800,small_airport,Saulgau Airport,48.02944564819336,9.507222175598145,1903.0,EU,DE,EDTU,
19801,small_airport,Winzeln-Schramberg Airport,48.2791671753,8.42833328247,2310.0,EU,DE,EDTW,
19802,small_airport,Schwäbisch Hall-Weckrieden Airfield,49.124443,9.781111,1299.0,EU,DE,EDTX,
19803,medium_airport,Adolf Würth Airport,49.1183319092,9.783888816829998,1299.0,EU,DE,EDTY,
19804,small_airport,Flugplatz Konstanz,47.681946,9.137222,1302.0,EU,DE,EDTZ,
19805,small_airport,Stechow-Ferchesar Airport,52.65055465698242,12.487777709960938,148.0,EU,DE,EDUA,
19808,small_airport,Flugplatz Falkenberg-Lönnewitz,51.547779,13.228056,312.0,EU,DE,EDUF,
19809,small_airport,Flugplatz Oberrissdorf,51.5425,11.595833,738.0,EU,DE,EDUO,
19810,small_airport,Finsterwalde/Schacksdorf Airport,51.607498,13.743611,384.0,EU,DE,EDUS,
19812,small_airport,Flugplatz Tutow,53.921944,13.218889,26.0,EU,DE,EDUW,
19814,medium_airport,Flugplatz Zerbst,52.000832,12.148611,289.0,EU,DE,EDUZ,
19815,small_airport,Flugplatz Bad Gandersheim,51.854168,10.025556,791.0,EU,DE,EDVA,
19816,small_airport,Flugplatz Celle-Arloh,52.687222,10.111389,207.0,EU,DE,EDVC,
19817,medium_airport,Braunschweig-Wolfsburg Airport,52.319199,10.5561,295.0,EU,DE,EDVE,BWE
19818,small_airport,Flugplatz Blomberg-Borkhausen,51.917221,9.111667,535.0,EU,DE,EDVF,
19820,small_airport,Flugplatz Hodenhagen,52.761865,9.61056,79.0,EU,DE,EDVH,
19821,small_airport,Flugplatz Höxter-Holzminden,51.806667,9.378333,1263.0,EU,DE,EDVI,
19822,small_airport,Flugplatz Salzgitter-Schäferstuhl,52.030277,10.364444,741.0,EU,DE,EDVJ,
19823,medium_airport,Kassel-Calden Airport,51.417273,9.384967,820.0,EU,DE,EDVK,KSF
19824,small_airport,Flugplatz Hölleberg,51.610832,9.3975,837.0,EU,DE,EDVL,
19825,small_airport,Flugplatz Hildesheim,52.181389,9.946389,292.0,EU,DE,EDVM,
19826,small_airport,Flugplatz Northeim,51.70639,10.039722,404.0,EU,DE,EDVN,
19828,small_airport,Flugplatz Rinteln,52.175278,9.053333,180.0,EU,DE,EDVR,
19829,small_airport,Flugplatz Drütte,52.154446,10.426667,328.0,EU,DE,EDVS,
19830,small_airport,Ithwiesen Airfield,51.952,9.662,1264.0,EU,DE,EDVT,
19831,small_airport,Flugplatz Uelzen,52.983891,10.465,246.0,EU,DE,EDVU,
19832,small_airport,Flugplatz Hameln-Pyrmont,51.966667,9.291667,1178.0,EU,DE,EDVW,
19834,small_airport,Flugplatz Porta Westfalica,52.220833,8.859167,148.0,EU,DE,EDVY,
19838,small_airport,Damme Airfield,52.487499,8.185556,151.0,EU,DE,EDWC,
19840,small_airport,Emden Airport,53.391109,7.2275,3.0,EU,DE,EDWE,EME
19841,small_airport,Flugplatz Leer-Papenburg,53.271942,7.441667,3.0,EU,DE,EDWF,
19842,small_airport,Wangerooge Airport,53.78277969360352,7.913888931274414,7.0,EU,DE,EDWG,AGE
19843,small_airport,Oldenburg-Hatten Airfield,53.06889,8.313611,26.0,EU,DE,EDWH,
19844,small_airport,Wilhelmshaven-Mariensiel Airport,53.502220153808594,8.05222225189209,16.0,EU,DE,EDWI,WVN
19845,small_airport,Juist Airport,53.68111038208008,7.055832862854004,7.0,EU,DE,EDWJ,JUI
19846,small_airport,Flugplatz Karlshöfen,53.332779,9.028333,20.0,EU,DE,EDWK,
19847,small_airport,Langeoog Airport,53.74250030517578,7.497777938842773,7.0,EU,DE,EDWL,LGO
19848,small_airport,Flugplatz Weser-Wümme,53.05389,9.208611,59.0,EU,DE,EDWM,
19849,small_airport,Flugplatz Nordhorn-Lingen,52.4575,7.182222,89.0,EU,DE,EDWN,
19850,small_airport,Flugplatz Osnabrück-Atterheide,52.286388,7.969722,287.0,EU,DE,EDWO,
19851,small_airport,Flugplatz Wiefelstede-Conneforde,53.321388,8.073333,33.0,EU,DE,EDWP,
19852,small_airport,Ganderkesee Atlas Airfield,53.03611,8.505556,95.0,EU,DE,EDWQ,
19853,small_airport,Borkum Airport,53.59639,6.709167,3.0,EU,DE,EDWR,BMK
19854,small_airport,Norden-Norddeich Airport,53.6330566406,7.19027805328,3.0,EU,DE,EDWS,NOD
19855,small_airport,Varrelbusch Airport,52.908333,8.040556,128.0,EU,DE,EDWU,VAC
19856,small_airport,Verden-Scharnhorst Airfield,52.965279,9.282778,144.0,EU,DE,EDWV,
19857,small_airport,Flugplatz Westerstede-Felde,53.288612,7.930556,30.0,EU,DE,EDWX,
19858,small_airport,Norderney Airport,53.706944,7.23,7.0,EU,DE,EDWY,NRD
19859,small_airport,Baltrum Airport,53.72472381591797,7.373332977294922,7.0,EU,DE,EDWZ,BMR
19860,small_airport,Flugplatz Achmer,52.37722,7.913333,177.0,EU,DE,EDXA,
19861,small_airport,Heide-Büsum Airport,54.1533317566,8.90166664124,7.0,EU,DE,EDXB,HEI
19862,small_airport,Flugplatz Schleswig-Kropp,54.425278,9.541667,52.0,EU,DE,EDXC,
19863,small_airport,Flugplatz Bohmte-Bad Essen,52.351391,8.328333,148.0,EU,DE,EDXD,
19864,small_airport,Flugplatz Rheine-Eschendorf,52.276389,7.492778,131.0,EU,DE,EDXE,
19865,small_airport,Flensburg-Schäferhaus Airport,54.77333450317383,9.378889083862305,131.0,EU,DE,EDXF,FLF
19866,small_airport,Melle-Grönegau Glider Field,52.200832,8.380556,236.0,EU,DE,EDXG,
19867,small_airport,Helgoland-Düne Airport,54.1852798462,7.91583299637,8.0,EU,DE,EDXH,HGL
19868,small_airport,Flugplatz Holzbalge,52.709721,9.1625,82.0,EU,DE,EDXI,
19869,small_airport,Husum-Schwesing Airport,54.5099983215,9.13833332062,62.0,EU,DE,EDXJ,QHU
19870,small_airport,Sonderlandeplatz Leck,54.790001,8.961389,23.0,EU,DE,EDXK,
19871,small_airport,Flugplatz Barßel,53.164444,7.793889,10.0,EU,DE,EDXL,
19872,small_airport,Flugplatz St. Michaelisdonn,53.978058,9.144722,125.0,EU,DE,EDXM,
19873,small_airport,Nordholz-Spieka Airfield,53.767223,8.643611,72.0,EU,DE,EDXN,
19874,small_airport,St. Peter-Ording Airport,54.30888748168945,8.686944007873535,7.0,EU,DE,EDXO,PSH
19875,small_airport,Flugplatz Harle,53.706669,7.820278,7.0,EU,DE,EDXP,
19876,small_airport,Flugplatz Rotenburg,53.128334,9.348611,98.0,EU,DE,EDXQ,
19877,small_airport,Rendsburg-Schachtholm Airfield,54.220001,9.599444,23.0,EU,DE,EDXR,
19878,small_airport,Sonderlandeplatz Seedorf,53.335556,9.259444,72.0,EU,DE,EDXS,
19879,small_airport,Flugplatz Sierksdorf/Hof Altona,54.06778,10.743056,79.0,EU,DE,EDXT,
19880,small_airport,Sonderlandeplatz Hüttenbusch,53.286667,8.947222,10.0,EU,DE,EDXU,
19881,medium_airport,Westerland Sylt Airport,54.9132003784,8.34047031403,51.0,EU,DE,EDXW,GWT
19882,small_airport,Wyk auf Föhr Airport,54.68444442749024,8.528332710266113,26.0,EU,DE,EDXY,OHR
19883,small_airport,Flugplatz Kührstedt-Bederkesa,53.568054,8.789444,26.0,EU,DE,EDXZ,
19886,small_airport,Nässuma Airstrip,58.283599853515625,22.817800521850582,,EU,EE,,
19895,small_airport,Kunda Air Base,59.53670120239258,26.31170082092285,135.0,EU,EE,,
19896,small_airport,El Espino Airport,6.4884,-72.50388,7126.0,SA,CO,,
19898,medium_airport,Ämari Air Base,59.26029968261719,24.208499908447266,65.0,EU,EE,EEEI,
19899,small_airport,Humala Aerodrome,59.3579,24.3795,88.0,EU,EE,EEHA,
19900,small_airport,Jõhvi Airfield,59.329167,27.397222,246.0,EU,EE,EEJI,
19901,medium_airport,Kärdla Airport,58.99079895019531,22.830699920654297,18.0,EU,EE,EEKA,KDL
19902,medium_airport,Kuressaare Airport,58.22990036010742,22.50950050354004,14.0,EU,EE,EEKE,URE
19903,small_airport,lennuväli,58.115556,25.552778,,EU,EE,EEKI,
19904,small_airport,Kihnu Airfield,58.14830017089844,24.002500534057617,10.0,EU,EE,EEKU,
19905,small_airport,Lennundusmuuseum,58.290658,26.767748,,EU,EE,EELM,
19906,small_airport,Lyckholm Airstrip,59.02211,23.57808,20.0,EU,EE,EELU,
19907,small_airport,Narva Airfield,59.388599,28.1136,92.0,EU,EE,EENA,
19908,small_airport,Nurmsi Airfield,58.865002,25.73,233.0,EU,EE,EENI,
19909,medium_airport,Pärnu Airport,58.41899871826172,24.47279930114746,47.0,EU,EE,EEPU,EPU
19910,small_airport,Rapla Airfield,58.9864006042,24.7243995667,220.0,EU,EE,EERA,
19911,small_airport,Riidaja,58.0852778,25.8988889,295.0,EU,EE,EERD,
19912,small_airport,Rakvere Airfield,59.364799,26.359136,240.0,EU,EE,EERE,
19913,small_airport,Ridali Airfield,57.9399986267,26.9790000916,302.0,EU,EE,EERI,
19914,small_airport,Ruhnu Airfield,57.78390121459961,23.26609992980957,10.0,EU,EE,EERU,
19917,large_airport,Lennart Meri Tallinn Airport,59.41329956049999,24.8327999115,131.0,EU,EE,EETN,TLL
19919,medium_airport,Tartu Airport,58.3074989319,26.690399169900004,219.0,EU,EE,EETU,TAY
19920,small_airport,Viljandi Airfield,58.3499984741,25.4930992126,249.0,EU,EE,EEVI,
19921,small_airport,Vormsi Airfield,58.9851604,23.2513723,,EU,EE,EEVO,
19922,small_airport,Varstu Airfield,57.63288,26.671085,275.0,EU,EE,EEVU,
19923,small_airport,Aavahelukka Airport,67.60359954833984,23.97170066833496,738.0,EU,FI,EFAA,
19924,small_airport,Ahmosuo Airport,64.895302,25.752199,95.0,EU,FI,EFAH,
19925,small_airport,Alavus Airfield,62.554699,23.573299,407.0,EU,FI,EFAL,
19928,medium_airport,Enontekio Airport,68.362602233887,23.424299240112,1005.0,EU,FI,EFET,ENF
19929,small_airport,Eura Airport,61.1161,22.201401,259.0,EU,FI,EFEU,
19930,small_airport,Forssa Airfield,60.803683,23.650802,325.0,EU,FI,EFFO,
19931,small_airport,Efogi Airport,-9.15380555556,147.659805556,3900.0,OC,PG,AYEF,EFG
19932,small_airport,Genböle Airport,60.086899,22.5219,46.0,EU,FI,EFGE,
19933,medium_airport,Halli Airport,61.856039,24.786686,479.0,EU,FI,EFHA,KEV
19935,medium_airport,Helsinki Malmi Airport,60.254601,25.042801,57.0,EU,FI,EFHF,HEM
19939,large_airport,Helsinki Vantaa Airport,60.3172,24.963301,179.0,EU,FI,EFHK,HEL
19940,small_airport,Hailuoto Airfield,64.969553,24.704218,7.0,EU,FI,EFHL,
19941,small_airport,Hämeenkyrö Airfield,61.689701,23.0737,449.0,EU,FI,EFHM,
19942,small_airport,Hanko Airport,59.8489,23.083599,20.0,EU,FI,EFHN,
19944,small_airport,Haapavesi Airfield,64.113098,25.5042,315.0,EU,FI,EFHP,
19946,small_airport,Hyvinkää Airfield,60.6544,24.8811,430.0,EU,FI,EFHV,HYV
19948,small_airport,Iisalmi Airport,63.631901,27.1222,384.0,EU,FI,EFII,
19949,small_airport,Kiikala Airport,60.462502,23.6525,381.0,EU,FI,EFIK,
19950,small_airport,Immola Airport,61.249199,28.9037,338.0,EU,FI,EFIM,
19951,medium_airport,Kitee Airport,62.1661,30.073601,364.0,EU,FI,EFIT,KTQ
19952,medium_airport,Ivalo Airport,68.607299804688,27.405300140381,481.0,EU,FI,EFIV,IVL
19954,small_airport,Jämijärvi Airfield,61.778599,22.716101,505.0,EU,FI,EFJM,
19955,medium_airport,Joensuu Airport,62.662899,29.6075,398.0,EU,FI,EFJO,JOE
19956,small_airport,Jakalapaa Airport,68.7114028930664,25.75279998779297,,EU,FI,EFJP,
19958,medium_airport,Jyväskylä Airport,62.399502,25.678301,459.0,EU,FI,EFJY,JYV
19959,medium_airport,Kauhava Airfield,63.127102,23.051399,151.0,EU,FI,EFKA,KAU
19960,medium_airport,Kemi-Tornio Airport,65.778701782227,24.582099914551,61.0,EU,FI,EFKE,KEM
19961,small_airport,Kumlinge Airport,60.24689865112305,20.80470085144043,7.0,EU,FI,EFKG,
19962,small_airport,Kuhmo Airfield,64.112503,29.438601,571.0,EU,FI,EFKH,
19963,medium_airport,Kajaani Airport,64.2855,27.6924,483.0,EU,FI,EFKI,KAJ
19964,medium_airport,Kauhajoki Airfield,62.462502,22.393101,407.0,EU,FI,EFKJ,KHJ
19965,medium_airport,Kokkola-Pietarsaari Airport,63.721199,23.143101,84.0,EU,FI,EFKK,KOK
19966,small_airport,Kemijarvi Airport,66.712898,27.156799,692.0,EU,FI,EFKM,
19967,small_airport,Kannus Airfield,63.920601,24.0867,338.0,EU,FI,EFKN,
19968,small_airport,Kalajoki Airfield,64.2286,23.826401,43.0,EU,FI,EFKO,
19969,small_airport,Kärsämäki Airport,63.989201,25.743601,348.0,EU,FI,EFKR,
19970,medium_airport,Kuusamo Airport,65.987602,29.239401,866.0,EU,FI,EFKS,KAO
19971,medium_airport,Kittilä Airport,67.700996398926,24.846799850464,644.0,EU,FI,EFKT,KTT
19972,medium_airport,Kuopio Airport,63.007099,27.7978,323.0,EU,FI,EFKU,KUO
